4,New cell phone can predict your next move,"A cell phone is on the way that reportedly is so smart it can predict what you are about to do. According to research in the journal New Scientist, the phone learns about the things "
2,Comeback part of Braves #39; makeup,"The Atlanta Braves don #39;t have the dominating pitching or explosive hitting of previous years, but they do have a penchant for scratching out wins, as they did Sunday, beating "
2,"Mets 4, Cubs 3, 11 innings","Victor Diaz hit a tying, three-run homer with two outs in the ninth inning, and Craig Brazell #39;s first major league home run in the 11th gave the New York Mets a stunning 4-3 victory over the Chicago Cubs on Saturday."
3,Treasury Yields Hold at Lows Before Data, NEW YORK (Reuters) - Treasury yields held near five-months  lows on Friday as the market digested recent hefty gains while  awaiting a key reading on the U.S. consumer.
4,Antivirus companies warn of new Bagle variants,"New versions of the Bagle worm rolled onto the Internet Friday, prompting antivirus companies to warn customers about the threat and to push out software updates to spot the new worms."
1,Death toll rises in Chinese coal mine explosion,"The death toll in a gas explosion in a Chinese coal mine rose to 64 on Friday and chances that 84 missing miners might still be alive were  quot;quite slim, #39; #39; the government said."
2,Els won #39;t bow to USPGA,World no. 2 Ernie Els is fuming after receiving demands from the American Tour that he must play more tournaments in the US. Els has received a letter from USPGA Commissioner Tim Finchem regarding his commitment 
2,DONALD TRUMPS STUMBLING HOWELL,Luke Donald made a flying start at Carnoustie to leap to the top of the leaderboard on the third morning of the Dunhill Links Championship.
4,Genesis Capsule a  #39;Mangled Mess #39;,Yesterdays crash of the Genesis sample return canister forced scientists to look for slivers of hope in the busted up remains of fragile collection arrays.
3,Pier 1 Shares Up,"Home furnishings retailer Pier 1 Imports Inc. (PIR.N: Quote, Profile, Research) on Tuesday posted a sharp fall in third-quarter earnings, but its share price jumped as analysts had feared worse news."
3,Howard Stern will bring his show to satellite radio,Howard Stern says he #39;s taking his show to his fans -- and away from federal regulators. The shock jock says he #39;ll head to Sirius satellite radio when his contract with Infinity Broadcasting 
4,Is there a future for the 1Gig email services?,"We all remember April 1st when Google announced its new Gmail web-mail service with an overwhelming 1Gig storage space. Their mere announcement brought a new wave of 1Gig web-mail services such as Walla  , Spymac  and more. Since they don't charge for the service, their plan is to profit from advertisement revenue stream.  It's been 6 month now, and Gmail is still in beta stage and many competitors are joining the scene on an almost daily basis. "
2,Cardinals punch ticket to Series,Put an end to all the pinstripes talk. The St. Louis Cardinals now stand between the Red Sox and their first World Series title since 1918.
1,House Defies Bush on Mexican Trucks (Reuters),Reuters - The U.S. House of Representatives\defied the White House on Wednesday by easily backing a measure\that supporters say will make Mexican trucks operating on U.S.\roads safer.
3,EU pursues Oracle-PeopleSoft case,"BRUSSELS, Belgium -- European Union regulators suggested Monday they are not bound by a US decision to allow Oracle Corp. to pursue its \$7."
4,Stubborn Storm Hangs On in Busy Hurricane Season,"Two storms have revived, with Hurricane Ivan lashing Louisiana again and Hurricane Jeanne appearing to head for, yes, Florida."
4,Washington State Ferries expands ferryboat Wi-Fi service,Washington State Ferries expects to provide passengers on its high-traffic Puget Sound routes with free Wi-Fi service it will begin rolling out next month.
1,Air travelers to US face longer wait ,"US-bound air passengers may have to board their planes an hour before takeoff to allow for more rigorous security checks, according to proposals outlined yesterday by a senior US official."
1,Palestinians Look to Future Without Arafat,"A day after Yasser Arafat was buried, Palestinians began taking stock of a future without the man who led their fight for independence, while Europe and the US look at ways to revive the stalled peace process."
4,"Pope Condemns Unethical Science, Cloning (AP)","AP - Pope John Paul II warned in a statement released Sunday that humanity's speedy progress in science and technology risks overlooking moral values, citing with particular concern experiments in human cloning."
2,Simms suffers shoulder injury,"New Orleans, LA (Sports Network) - Tampa Bay quarterback Chris Simms left in the first quarter of Sunday #39;s game against New Orleans with a left shoulder injury."
2,Sugiyama dumped out by tour debutante,Asian number one Ai Sugiyama and last year #39;s runner-up Chanda Rubin slumped to first round defeats at the Wismilak International on Wednesday.
3,IMF warns on global house prices,The International Monetary Fund has warned that rising interest rates in some of the world #39;s biggest economies may slow global house price growth.
3,Economists predict solid US economy under Bush or Kerry,"WASHINGTON : The US economy will grow solidly in 2005 despite high oil prices, no matter whether President George W. Bush or John Kerry is in the White House, top business economists said."
3,Icahn Offers to Buy Mylan Laboratories for \$5.38 Bln (Update2),"Billionaire financier Carl Icahn offered to buy Mylan Laboratories Inc., the largest US maker of generic medicines, for about \$5.38 billion to block Mylan #39;s proposed purchase of King Pharmaceuticals Inc."
2,China eager for its turn to host,"ATHENS - Xiao Tian delivered an impassioned lecture for 35 minutes, without taking a question or pausing for translation. Four days before the end of the Olympics, the assistant mission chief of the Chinese "
3,Markets brace for fresh hurricane,Hurricane Frances sends commodity prices soaring and depresses insurance stocks as it heads for the Florida coast.
4,"Alcatel to buy wireless, conferencing companies",French networking gear maker offers \$250 million for Spatial Wireless and \$27 million for eDial.\
2,Schwarzenegger Vetoes Sports Diet Supplement Bill," SAN FRANCISCO (Reuters) - After signing a law that bars the  sale of performance-enhancing supplements to minors, California  Gov. Arnold Schwarzenegger vetoed a separate measure on  Thursday that would bar schools from accepting sponsorships  from firms that make the dietary supplements."
2,Alex Smith is a Heisman Finalist,He was chosen today as one of five finalists for college football #39;s most prestigious individual title. Joining Smith for Saturday #39;s award ceremony in New York will be Oklahoma teammates Jason White and Adrian 
3,October auto sales,"US consumers bought only 29,000 more new cars and trucks in October than they did last year, but the companies expect sales to flourish now that the divisive and distracting US presidential race is over."
4,"Man's TV Triggers Satellite Rescue System, FCC Investigates (SPACE.com)","SPACE.com - In that classic movie, The Day the Earth Stood \Still, the alien ambassador Klaatu demonstrates detailed knowledge of modern \Earth history. How does he know all this, he is asked. We've been monitoring \your radio broadcasts for a good many years. That's how we learned your \languages. Lately, we've been getting your television also, he said."
1,Intifada leader seeks Arafat job,"Ten Palestinians are listed for a January poll to succeed Yasser Arafat, including a leader jailed for life by Israel."
1,Cannabis raises risk of psychosis,"\Frequent cannabis use during adolescence and young adulthood raises the risk of psychotic symptoms later in life, research suggests."
1,Paralympics scrap closing celebrations after crash,"The school bus, on its way to Athens from central Greece, collided with a truck. Thirty people were injured, 26 of them pupils in their."
1,Militants Give France Another Day,"Militants holding two French journalists hostage in Iraq extended their deadline by another 24 hours, Al Jazeera reported. The kidnappers threaten to kill the journalists unless France agrees to remove a ban on headscarves in schools."
1,"Strong Quake, Aftershocks Hit Japan; at Least 6 Dead"," TOKAMACHI, Japan (Reuters) - A powerful earthquake and  strong aftershocks rocked northern Japan, killing at least six  people, injuring more than 500 while knocking out power and  phone services and forcing thousands to evacuate, media said."
4,2 guilty in nation #39;s first felony spam case,A brother and sister who sent unsolicited junk e-mail to millions of America Online customers were convicted Wednesday in the nation #39;s first felony prosecution of distributors of spam.
1,"Muslims, Buddhists Clash in Thailand","Description: Violence continues in southern Thailand, where some say Islamic separatists are bent on splitting off the largely Muslim south from the Buddhist north."
